TIME,VALUE,DURATION,LEVEL,LABEL
7.291065760,210.53,0.208979592,0.787402
7.500045351,243.404,1.155192744,0.787402
8.655238095,244.788,0.975238095,0.787402
9.630476190,245.953,1.567346939,0.787402
11.197823129,243.947,1.741496599,0.787402
12.939319728,219.603,1.933061224,0.787402
14.872380952,211,0.348299320,0.787402
15.220680272,218.455,0.766258503,0.787402
15.986938776,221.409,1.828571429,0.787402
17.815510204,219.489,1.619591837,0.787402
19.435102041,161.946,1.619591837,0.787402
21.054693878,159.183,0.417959184,0.787402
21.472653061,215.153,0.818503401,0.787402
22.291156463,218.934,2.037551020,0.787402
24.328707483,218.639,1.758911565,0.787402
26.087619048,160.387,2.229115646,0.787402
28.316734694,184.436,1.933061224,0.787402
30.249795918,163.663,1.933061224,0.787402
32.182857143,159.956,0.818503401,0.787402
33.001360544,134.54,0.957845805,0.787402
35.538140590,163.648,0.290249433,0.787402
35.828390023,163.648,0.905578231,0.787402
36.733968254,219.185,0.998458050,0.787402
37.732426304,221.955,1.695056689,0.787402
39.427482993,221.051,2.066575964,0.787402
41.494058957,198.982,2.623854875,0.787402
44.117913832,243.73,1.253877551,0.787402
45.371791383,246.687,2.414875283,0.787402
47.786666667,247.865,2.113015873,0.787402
49.899682540,219.814,3.227573696,0.787402
53.127256236,176.249,1.161020408,0.787402
55.426031746,210.732,0.255442177,0.787402
55.681473923,224.422,1.021655329,0.787402
56.703129252,246.509,1.091337868,0.787402
57.794467120,249.589,1.648616780,0.787402
59.443083900,248.54,1.555736961,0.787402
60.998820862,221.421,2.159455782,0.787402
63.158276644,213.318,0.325079365,0.787402
63.483356009,219.888,0.766258503,0.787402
64.249614512,221.638,1.486077098,0.787402
65.735691610,222.283,1.764716553,0.787402
67.500408163,158.132,2.066575964,0.787402
69.566984127,187.211,1.973696145,0.787402
71.540680272,160.339,1.927256236,0.787402
73.467936508,137.366,1.625396825,0.787402
75.093333333,107.197,1.787936508,0.787402
76.881269841,103.023,1.880839002,0.787402
80.195918367,105.85,0.284444444,0.787402
80.480362812,107.836,1.645714286,0.787402
82.126077098,143.482,1.140680272,0.787402
83.266757370,156.647,0.975238095,0.787402
84.241995465,160.963,1.718276644,0.787402
85.960272109,163.506,1.602176871,0.787402
87.562448980,121.715,1.718276644,0.787402
89.280725624,138.177,1.369977324,0.787402
90.650702948,186.475,1.044897959,0.787402
91.695600907,186.619,3.320453515,0.787402
95.016054422,187.996,0.417959184,0.787402
95.434013605,159.599,2.205895692,0.787402
97.639909297,146.701,0.278639456,0.787402
97.918548753,162.959,1.114557823,0.787402
99.033106576,163.301,1.764716553,0.787402
100.797823129,157.896,1.137777778,0.787402
101.935600907,136.116,0.748866213,0.787402
106.533151927,231.792,0.267029478,0.787402
106.800181406,244.791,1.195827664,0.787402
107.996009070,288.328,1.253877551,0.787402
109.249886621,289.394,2.321995465,0.787402
111.571882086,289.719,1.904036281,0.787402
113.475918367,247.27,2.020136054,0.787402
115.496054422,249.533,0.626938776,0.787402
116.122993197,248.658,1.021678005,0.787402
117.144671202,247.607,2.275555556,0.787402
119.420226757,250.048,1.741496599,0.787402
121.161723356,218.244,1.973696145,0.787402
123.135419501,213.632,1.578956916,0.787402
124.714376417,164.75,1.137777778,0.787402
127.129251701,183.724,0.255419501,0.787402
127.384671202,222.62,0.806893424,0.787402
128.191564626,251.489,0.981043084,0.787402
129.172607710,250.219,1.764716553,0.787402
130.937324263,250.2,1.764716553,0.787402
132.702040816,221.34,1.834376417,0.787402
134.536417234,216.102,0.417959184,0.787402
134.954376417,219.903,0.696598639,0.787402
135.650975057,220.178,1.671836735,0.787402
137.322811791,219.346,1.486077098,0.787402
138.808888889,159.99,2.229115646,0.787402
141.038004535,187.16,1.787936508,0.787402
142.825941043,156.498,1.973696145,0.787402
144.799637188,138.921,1.695056689,0.787402
146.494693878,110.384,1.927256236,0.787402
148.421950113,104.061,1.323560091,0.787402
151.835283447,106.518,0.197369615,0.787402
152.032653061,109.376,0.650181406,0.787402
152.682834467,138.146,2.263922902,0.787402
154.946757370,167.082,0.975238095,0.787402
155.921995465,163.782,1.555736961,0.787402
157.477732426,164.754,1.625396825,0.787402
159.103129252,120.367,1.555736961,0.787402
160.658866213,141.514,1.462857143,0.787402
162.121723356,190.787,1.137777778,0.787402
163.259501134,189.61,1.671836735,0.787402
164.931337868,190.775,1.950476190,0.787402
166.881814059,161.959,2.159455782,0.787402
169.041269841,156.24,0.348299320,0.787402
169.389569161,162.462,0.859138322,0.787402
170.248707483,161.985,1.811156463,0.787402
172.059863946,160.64,1.044897959,0.787402
173.104761905,138.02,0.998480726,0.787402
