TIME,VALUE,DURATION,LEVEL,LABEL
2.205895692,146.934,1.381587302,0.787402
3.587482993,152.332,0.313492063,0.787402
4.017052154,192.539,0.772063492,0.787402
4.789115646,192.032,0.447006803,0.787402
5.236122449,151.199,0.725623583,0.787402
6.054603175,141.626,0.685011338,0.787402
6.739614512,151.659,0.388934240,0.787402
7.128548753,142.643,0.406326531,0.787402
7.534875283,129.122,0.870748299,0.787402
8.405623583,143.367,0.499229025,0.787402
9.508571429,195.164,0.835918367,0.787402
10.344489796,195.973,0.383129252,0.787402
10.727619048,203.078,0.383129252,0.787402
11.110748299,195.875,0.400544218,0.787402
11.511292517,180.933,0.232199546,0.787402
11.749297052,146.039,0.296054422,0.787402
12.045351474,147.3,0.655963719,0.787402
12.701315193,174.293,0.534058957,0.787402
13.235374150,196.471,2.269773243,0.787402
16.648707483,170.772,0.249637188,0.787402
16.898344671,170.407,0.928775510,0.787402
17.827120181,190.291,0.719841270,0.787402
18.663038549,170.713,0.499229025,0.787402
19.162267574,190.046,0.667573696,0.787402
20.073650794,198.663,0.470204082,0.787402
20.543854875,208.833,0.232199546,0.787402
20.776054422,264.547,0.609546485,0.787402
21.385600907,209.171,0.516621315,0.787402
21.902222222,264.723,0.772086168,0.787402
22.889070295,193.332,0.435396825,0.787402
23.324467120,193.374,0.272834467,0.787402
23.597301587,199.92,0.696575964,0.787402
24.293877551,193.656,0.493424036,0.787402
24.787301587,170.514,0.185034014,0.787402
24.972335601,144.526,0.264852608,0.787402
25.237188209,149.335,0.333809524,0.787402
25.652244898,174.106,0.824331066,0.787402
26.476575964,194.833,1.904036281,0.787402
29.222312925,148.086,0.986848073,0.787402
30.209160998,148.163,0.743038549,0.787402
31.004444444,188.831,0.841746032,0.787402
31.846190476,188.45,0.412131519,0.787402
32.258321995,148.245,0.708231293,0.787402
33.094240363,140.92,1.451269841,0.787402
34.545510204,125.57,0.899750567,0.787402
35.445260771,95.9121,0.417959184,0.787402
36.530793651,150.72,1.306122449,0.787402
37.836916100,149.344,0.655963719,0.787402
38.492879819,129.555,0.835941043,0.787402
39.328820862,148.145,0.522448980,0.787402
39.851269841,174.133,0.859115646,0.787402
40.710385488,195.955,2.054965986,0.787402
42.765351474,170.085,0.220589569,0.787402
42.985941043,135.664,0.586326531,0.787402
44.280453515,206.058,0.801088435,0.787402
45.081541950,261.721,0.441201814,0.787402
45.522743764,206.881,1.102925170,0.787402
46.625668934,194.727,0.336689342,0.787402
47.339682540,294.502,0.783696145,0.787402
48.262675737,304.494,0.777868481,0.787402
49.139229025,263.289,0.899773243,0.787402
50.039002268,210.666,0.580498866,0.787402
50.619501134,263.044,0.516643991,0.787402
51.565714286,195.918,0.365714286,0.787402
51.931428571,196.909,0.394739229,0.787402
52.331972789,211.854,0.510839002,0.787402
52.842811791,197.885,0.447006803,0.787402
53.289818594,182.966,0.208979592,0.787402
53.498798186,148.448,0.417959184,0.787402
53.916757370,148.761,0.429546485,0.787402
54.346303855,176.33,1.097142857,0.787402
55.443446712,195.792,2.652902494,0.787402
