2.618049887,212.312,0.342494331
2.960544218,260.273,0.783673469
3.744217687,259.426,1.642811791
5.387029478,210.328,0.232199546
5.619229025,254.116,1.967891156
7.587120181,230.028,2.443900227
10.031020408,233.367,0.150929705
10.181950113,387.527,0.104489796
10.327074830,233.169,1.264761905
11.591836735,192.72,0.256145125
11.847981859,229.722,1.242290249
13.090272109,196.303,0.505011338
13.595283447,167.565,1.114580499
14.709863946,225.059,0.423764172
15.133628118,193.343,0.185736961
15.319365079,232.152,1.039818594
16.359183673,193.578,0.243083900
16.602267574,224.976,1.079750567
17.682018141,196.903,0.731405896
18.413424036,169.145,1.131995465
19.545419501,200.676,1.253877551
20.799297052,185.56,0.690770975
21.490068027,172.495,0.883809524
22.373877551,213.146,0.213333333
22.587210884,175.105,0.986848073
23.574058957,135.639,0.690816327
26.581043084,170.939,0.301882086
26.882925170,173.051,0.893968254
27.776893424,226.364,0.626938776
28.403832200,203.57,0.191564626
28.595396825,231.858,1.195804989
29.791201814,194.916,0.185782313
29.976984127,232.237,1.190000000
31.166984127,212.509,0.981065760
32.148049887,206.004,1.352539683
33.500589569,226.136,0.354104308
33.860498866,259.163,0.528253968
34.388752834,256.669,0.132063492
34.520816327,373.791,0.117551020
34.638367347,256.627,1.294512472
35.932879819,404.339,0.145124717
36.078004535,251.71,1.927256236
38.011065760,229.818,1.027505669
39.038571429,194.384,0.158163265
39.196734694,230.595,0.677755102
39.874489796,177.146,0.592086168
40.466575964,162.619,0.290272109
43.020770975,177.017,0.218412698
43.239183673,226.529,0.942585034
44.181768707,255.127,0.291700680
44.473469388,391.292,0.103038549
44.576507937,255.075,1.236462585
45.812970522,204.625,0.145124717
45.958095238,249.719,2.078185941
48.042086168,226.361,2.292993197
50.335079365,228.206,1.367777778
51.702857143,179.9,0.199546485
51.902403628,226.622,1.242290249
53.144693878,204.383,0.719795918
53.864489796,169.233,1.428027211
55.292517007,202.561,1.149387755
56.441904762,187.917,0.638571429
57.080476190,171.598,1.074625850
58.155102041,151.379,1.108049887
59.263151927,122.993,0.946213152
60.209365079,114.859,1.874988662
62.084353741,104.978,0.650158730
62.734512472,79.2063,0.191587302
66.321995465,106.481,0.209002268
66.530997732,110.587,0.574671202
67.105668934,128.153,1.735691610
68.841360544,148.935,0.725623583
69.566984127,169.758,1.642834467
71.209818594,227.987,0.130589569
71.340408163,164.132,1.541247166
72.881655329,133.616,0.673356009
73.555011338,125.764,1.062312925
74.617324263,140.503,0.609523810
75.232653061,157.639,0.336689342
75.569342404,204.477,0.214784580
75.784126984,275.672,0.116122449
75.900249433,203.472,1.526712018
77.426961451,139.374,0.163242630
77.590204082,200.148,1.839455782
79.429659864,172.087,1.532539683
81.722630385,167.1,0.446984127
82.169614512,143.79,0.145124717
82.314739229,171.082,1.137800454
83.452539683,186.168,0.100113379
83.552653061,172.201,0.862040816
84.414693878,232.707,0.124081633
84.538775510,137.937,0.811972789
85.350748299,138.144,0.249637188
90.267573696,231.994,0.412176871
90.679750567,255.654,1.044897959
91.724648526,299.096,0.493401361
92.218049887,433.012,0.145124717
92.392199546,302.244,1.364172336
93.756371882,441.508,0.162539683
93.918911565,299.758,1.457074830
95.375986395,284.684,0.597891156
95.973877551,254.631,1.381587302
97.355464853,343.53,0.121904762
97.494784580,257.866,0.673401361
98.168185941,259.044,1.869206349
100.037392290,213.215,0.174852608
100.212244898,247.351,1.938140590
102.156190476,225.883,1.300317460
103.456507937,290.657,0.110294785
103.566802721,226.269,0.725646259
104.292448980,284.482,0.092879819
104.385328798,196.982,0.626916100
105.012244898,164.669,0.110294785
107.212335601,183.234,0.290249433
107.502585034,226.9,0.644353741
108.146938776,248.327,0.446984127
108.593922902,353.302,0.145124717
108.739047619,257.677,1.340952381
110.080000000,398.006,0.137142857
110.217142857,255.599,1.534693878
111.751836735,242.002,0.609546485
112.361383220,228.129,2.304580499
114.665963719,227.956,1.549931973
116.215895692,158.91,0.203151927
116.419047619,224.367,1.538321995
117.957369615,194.157,0.731428571
118.688798186,167.858,1.462879819
120.151678005,194.16,0.981020408
121.132698413,188.061,0.638571429
121.771269841,147.049,1.454852608
123.226122449,150.264,1.064489796
124.290612245,130.108,0.690793651
124.981405896,113.933,0.896145125
125.877551020,95.6285,0.154580499
126.032131519,109.225,0.818480726
126.850612245,95.9961,0.551473923
127.402086168,71.126,0.116099773
129.706666667,102.333,0.365714286
130.072380952,107.729,0.685011338
130.757392290,128.655,1.857573696
132.614965986,169.855,0.127709751
132.742675737,211.281,0.104489796
132.858775510,169.597,1.260408163
134.119183673,243.035,0.115374150
134.234557823,159.865,1.486077098
135.720634921,133.144,0.452789116
136.173424036,123.493,1.288707483
137.462131519,146.404,0.412154195
138.373514739,196.998,0.245260771
138.618775510,237.894,0.120453515
138.739229025,203.203,1.231383220
139.970612245,180.608,0.126984127
140.097596372,201.174,1.335170068
141.432766440,191.775,0.563061224
141.995827664,169.87,2.072403628
144.068231293,168.059,1.329319728
145.403356009,226.291,0.116099773
145.519455782,165.321,0.629115646
146.148571429,221.558,0.124081633
146.272653061,152.639,0.558752834
146.831405896,130.059,0.139319728
