25.745124717,174.122
25.750929705,178.219
25.756734694,180.784
25.762539683,182.094
25.768344671,183.88
25.774149660,185.528
25.779954649,186.557
25.785759637,187.745
25.791564626,188.011
25.797369615,188.667
25.803174603,189.922
25.808979592,191.153
25.814784580,191.938
25.820589569,192.111
25.826394558,191.914
25.832199546,191.109
25.838004535,190.437
25.843809524,190.203
25.849614512,190.229
25.855419501,190.637
25.861224490,191.31
25.867029478,0
25.872834467,0
25.878639456,0
25.884444444,0
25.890249433,188.289
25.896054422,187.695
25.901859410,187.34
25.907664399,187.285
25.913469388,187.737
25.919274376,188.624
25.925079365,189.963
25.930884354,191.474
25.936689342,192.714
25.942494331,193.79
25.948299320,194.509
25.954104308,195.402
25.959909297,195.728
25.965714286,195.618
25.971519274,195.554
25.977324263,195.076
25.983129252,194.859
25.988934240,194.859
25.994739229,194.838
26.000544218,195.052
26.006349206,195.425
26.012154195,195.776
26.017959184,196.082
26.023764172,196.249
26.029569161,196.538
26.035374150,196.799
26.041179138,197.404
26.046984127,197.794
26.052789116,198.137
26.058594104,198.744
26.064399093,199.227
26.070204082,200.081
26.076009070,200.906
26.081814059,201.639
26.087619048,202.735
26.093424036,203.504
26.099229025,204.351
26.105034014,205.385
26.110839002,206.251
26.116643991,206.987
26.122448980,207.56
26.128253968,207.661
26.134058957,207.786
26.139863946,208.569
26.145668934,209.063
26.151473923,209.43
26.157278912,209.748
26.163083900,209.566
26.168888889,209.345
26.174693878,208.918
26.180498866,208.295
26.186303855,207.633
26.192108844,206.934
26.197913832,206.351
26.203718821,206.231
26.209523810,206.347
26.215328798,206.271
26.221133787,205.646
26.226938776,206.143
26.232743764,206.341
26.238548753,206.294
26.244353741,208.094
26.250158730,207.696
26.255963719,207.388
26.261768707,208.026
26.267573696,207.779
26.273378685,208.162
26.279183673,208.374
26.284988662,208.554
26.290793651,208.649
26.296598639,208.459
26.302403628,208.187
26.308208617,207.693
26.314013605,207.842
26.319818594,207.931
26.325623583,208.093
26.331428571,207.962
26.337233560,207.051
26.343038549,205.744
26.348843537,204.662
26.354648526,203.839
26.360453515,203.271
26.366258503,202.977
26.372063492,203.007
26.377868481,203.438
26.383673469,203.884
26.389478458,204.033
26.395283447,204.482
26.401088435,205.036
26.406893424,205.783
26.412698413,206.778
26.418503401,207.58
26.424308390,208.383
26.430113379,209.285
26.435918367,209.751
26.441723356,210.249
26.447528345,210.593
26.453333333,210.767
26.459138322,210.895
26.464943311,210.926
26.470748299,211.042
26.476553288,210.881
26.482358277,210.642
26.488163265,210.152
26.493968254,0
26.499773243,0
26.505578231,0
26.511383220,0
26.517188209,0
26.522993197,211.102
26.528798186,211.312
26.534603175,212.066
26.540408163,213.424
26.546213152,214.956
26.552018141,217.26
26.557823129,220.525
26.563628118,221.633
26.569433107,223.03
26.575238095,223.558
26.581043084,224.847
26.586848073,225.496
26.592653061,225.826
26.598458050,227.034
26.604263039,228.168
26.610068027,229.507
26.615873016,231.232
26.621678005,233.591
26.627482993,235.72
26.633287982,237.379
26.639092971,238.729
26.644897959,239.447
26.650702948,240.413
26.656507937,241.256
26.662312925,242.257
26.668117914,243.883
26.673922902,244.503
26.679727891,245.188
26.685532880,245.418
26.691337868,244.957
26.697142857,244.986
26.702947846,245.071
26.708752834,244.531
26.714557823,244.291
26.720362812,243.873
26.726167800,243.064
26.731972789,242.601
26.737777778,241.59
26.743582766,240.594
26.749387755,239.437
26.755192744,237.769
26.760997732,236.248
26.766802721,234.421
26.772607710,232.703
26.778412698,230.668
26.784217687,228.738
26.790022676,226.825
26.795827664,225.653
26.801632653,225.276
26.807437642,225.206
26.813242630,225.724
26.819047619,226.253
26.824852608,227.49
26.830657596,229.245
26.836462585,231.005
26.842267574,233.709
26.848072562,236.077
26.853877551,238.126
26.859682540,239.588
26.865487528,240.28
26.871292517,241.187
26.877097506,241.785
26.882902494,242.019
26.888707483,241.923
26.894512472,241.648
26.900317460,240.774
26.906122449,239.534
26.911927438,238.79
26.917732426,238.597
26.923537415,240.54
26.929342404,240.907
26.935147392,241.544
26.940952381,243.082
26.946757370,242.177
26.952562358,243.441
26.958367347,244.68
26.964172336,245.068
26.969977324,246.539
26.975782313,247.508
26.981587302,248.2
26.987392290,249.49
26.993197279,250.255
26.999002268,250.631
27.004807256,250.544
27.010612245,249.697
27.016417234,248.885
27.022222222,247.268
27.028027211,245.278
27.033832200,242.643
27.039637188,239.418
27.045442177,235.761
27.051247166,232.251
27.057052154,229.023
27.062857143,226.58
27.068662132,225.21
27.074467120,224.547
27.080272109,224.659
27.086077098,225.17
27.091882086,225.951
27.097687075,227.806
27.103492063,229.428
27.109297052,230.776
27.115102041,232.763
27.120907029,234.62
27.126712018,237.089
27.132517007,238.643
27.138321995,239.895
27.144126984,241.195
27.149931973,241.714
27.155736961,243.102
27.161541950,244.055
27.167346939,245.186
27.173151927,245.86
27.178956916,246.292
27.184761905,246.849
27.190566893,247.162
27.196371882,248.559
27.202176871,249.421
27.207981859,250.614
27.213786848,251.589
27.219591837,252.985
27.225396825,254.039
27.231201814,254.912
27.237006803,255.579
27.242811791,255.553
27.248616780,254.935
27.254421769,253.882
27.260226757,251.448
27.266031746,249.383
27.271836735,246.414
27.277641723,243.044
27.283446712,238.385
27.289251701,233.702
27.295056689,230.313
27.300861678,228.766
27.306666667,225.737
27.312471655,225.467
27.318276644,225.172
27.324081633,224.482
27.329886621,227.395
27.335691610,228.068
27.341496599,229.242
27.347301587,230.756
27.353106576,232.626
27.358911565,234.293
27.364716553,236.149
27.370521542,238.355
27.376326531,239.799
27.382131519,241.035
27.387936508,242.455
27.393741497,243.455
27.399546485,244.683
27.405351474,245.662
27.411156463,246.29
27.416961451,246.592
27.422766440,246.724
27.428571429,246.863
27.434376417,247.364
27.440181406,248.12
27.445986395,248.965
27.451791383,249.727
27.457596372,249.986
27.463401361,249.887
27.469206349,248.396
27.475011338,246.627
27.480816327,243.851
27.486621315,241.505
27.492426304,238.706
27.498231293,236.491
27.504036281,234.731
27.509841270,232.646
27.515646259,232.117
27.521451247,232.117
27.527256236,232.17
27.533061224,234.109
27.538866213,236.231
27.544671202,238.227
27.550476190,240.436
27.556281179,243.764
27.562086168,247.583
27.567891156,248.835
27.573696145,252.132
27.579501134,253.801
27.585306122,255.75
27.591111111,260.035
27.596916100,262.69
27.602721088,266.497
27.608526077,269.713
27.614331066,271.859
27.620136054,272.885
27.625941043,274.281
27.631746032,274.938
27.637551020,275.99
27.643356009,276.268
27.649160998,277.003
27.654965986,277.351
27.660770975,277.624
27.666575964,278.357
27.672380952,278.703
27.678185941,279.387
27.683990930,279.984
27.689795918,280.51
27.695600907,281.153
27.701405896,281.654
27.707210884,282.262
27.713015873,282.8
27.718820862,283.302
27.724625850,283.745
27.730430839,283.844
27.736235828,284.063
27.742040816,284.108
27.747845805,284.143
27.753650794,284.381
27.759455782,284.581
27.765260771,284.563
27.771065760,284.228
27.776870748,283.396
27.782675737,281.988
27.788480726,280.495
27.794285714,279.065
27.800090703,277.658
27.805895692,277.165
27.811700680,277.399
27.817505669,277.92
27.823310658,277.948
27.829115646,278.275
27.834920635,278.584
27.840725624,278.85
27.846530612,280.725
27.852335601,282.696
27.858140590,284.887
27.863945578,287.499
27.869750567,290.489
27.875555556,293.258
27.881360544,296.276
27.887165533,299.965
27.892970522,302.896
27.898775510,306.013
27.904580499,310.351
27.910385488,313.666
27.916190476,317.123
27.921995465,319.783
27.927800454,321.623
27.933605442,323.214
27.939410431,324.731
27.945215420,325.787
27.951020408,326.632
27.956825397,327.146
27.962630385,327.382
27.968435374,327.607
27.974240363,327.316
27.980045351,327.603
27.985850340,326.904
27.991655329,327.044
27.997460317,327.24
28.003265306,326.93
28.009070295,327.603
28.014875283,326.895
28.020680272,326.616
28.026485261,325.622
28.032290249,323.502
28.038095238,321.36
28.043900227,319.046
28.049705215,317.205
28.055510204,316.436
28.061315193,315.73
28.067120181,315.177
28.072925170,314.957
28.078730159,315.291
28.084535147,315.255
28.090340136,315.692
28.096145125,316.078
28.101950113,315.992
28.107755102,317.628
28.113560091,319.117
28.119365079,321.14
28.125170068,323.852
28.130975057,326.879
28.136780045,329.977
28.142585034,333.188
28.148390023,337.092
28.154195011,339.554
28.160000000,343.385
28.165804989,347.265
28.171609977,350.019
28.177414966,353.586
28.183219955,356.37
28.189024943,358.921
28.194829932,361.911
28.200634921,364.043
28.206439909,364.717
28.212244898,367.379
28.218049887,369.917
28.223854875,372.208
28.229659864,376.074
28.235464853,379.64
28.241269841,382.826
28.247074830,387.054
28.252879819,390.216
28.258684807,393.663
28.264489796,398.595
28.270294785,403.885
28.276099773,409.309
28.281904762,416.054
28.287709751,420.375
28.293514739,426.332
28.299319728,430.018
28.305124717,433.967
28.310929705,436.769
28.316734694,438.847
28.322539683,441.235
28.328344671,442.517
28.334149660,442.318
28.339954649,440.956
28.345759637,438.017
28.351564626,435.155
28.357369615,431.286
